x, y, z, qx, qy, qz, qw
-0.0375674000, 0.0675827600, 0.1186312000, 0.0274726000, 0.0245895200, 0.0766598700, 0.9963754000
-0.0406573200, 0.0737083600, 0.1191361000, 0.0300565800, 0.0231975400, 0.0752148300, 0.9964443000
-0.0439035200, 0.0811986200, 0.1205931000, 0.0321506400, 0.0216532900, 0.0725754000, 0.9966094000
-0.0497791300, 0.1001509000, 0.1250877000, 0.0303768700, 0.0185530800, 0.0656878900, 0.9972051000
-0.0527986000, 0.1100921000, 0.1265271000, 0.0263864000, 0.0170357000, 0.0623230800, 0.9975618000
-0.0545957400, 0.1196286000, 0.1272392000, 0.0217778400, 0.0155072500, 0.0596877600, 0.9978590000
-0.0558242000, 0.1292706000, 0.1276683000, 0.0175199600, 0.0141174700, 0.0582902000, 0.9980461000
-0.0572495800, 0.1388878000, 0.1283625000, 0.0144136000, 0.0129544200, 0.0581490500, 0.9981198000
-0.0594881300, 0.1500806000, 0.1292677000, 0.0130438300, 0.0120070300, 0.0587325700, 0.9981163000
-0.0614090900, 0.1580928000, 0.1303024000, 0.0119964800, 0.0112225100, 0.0594989800, 0.9980932000
-0.0628449900, 0.1681773000, 0.1316881000, 0.0118238200, 0.0104888200, 0.0605738200, 0.9980386000
-0.0640792000, 0.1785823000, 0.1332904000, 0.0111552500, 0.0097892480, 0.0620521900, 0.9979625000
-0.0655968900, 0.2005898000, 0.1356415000, 0.0075978350, 0.0087380520, 0.0665686300, 0.9977146000
-0.0664622900, 0.2115717000, 0.1368893000, 0.0054577850, 0.0084845450, 0.0695162300, 0.9975298000
-0.0675212100, 0.2223931000, 0.1379181000, 0.0040870770, 0.0084889340, 0.0729271800, 0.9972928000
-0.0686054100, 0.2333116000, 0.1389572000, 0.0033408040, 0.0086351270, 0.0762662100, 0.9970445000
-0.0707441200, 0.2589779000, 0.1407180000, 0.0030541980, 0.0091625950, 0.0825640300, 0.9965390000
-0.0709551500, 0.2724689000, 0.1417228000, 0.0020243070, 0.0095214840, 0.0852515000, 0.9963119000
-0.0718469600, 0.2865184000, 0.1423808000, 0.0004567453, 0.0100957400, 0.0875302000, 0.9961106000
-0.0723794100, 0.3009391000, 0.1426551000, -0.0015440810, 0.0107039700, 0.0894922800, 0.9959288000
-0.0725498300, 0.3163388000, 0.1429186000, -0.0036170730, 0.0117073000, 0.0916215600, 0.9957185000
-0.0719770400, 0.3440263000, 0.1423425000, -0.0070092180, 0.0144893900, 0.0960183700, 0.9952495000
-0.0716452500, 0.3564260000, 0.1420503000, -0.0075268990, 0.0163783600, 0.0983967000, 0.9949840000
-0.0710401500, 0.3694264000, 0.1418869000, -0.0069622900, 0.0184471600, 0.1012059000, 0.9946701000
-0.0707546500, 0.3831637000, 0.1416512000, -0.0060507980, 0.0208518800, 0.1045915000, 0.9942782000
-0.0705432700, 0.3981022000, 0.1414969000, -0.0054755030, 0.0235589400, 0.1086974000, 0.9937806000
-0.0705281300, 0.4273212000, 0.1411773000, -0.0062601960, 0.0287744300, 0.1179959000, 0.9925774000
-0.0705649900, 0.4433802000, 0.1406326000, -0.0068826440, 0.0313556800, 0.1222519000, 0.9919798000
-0.0712661700, 0.4586991000, 0.1402491000, -0.0074762460, 0.0342404500, 0.1260464000, 0.9914051000
-0.0718774400, 0.4742982000, 0.1397378000, -0.0082548780, 0.0369514300, 0.1294290000, 0.9908655000
-0.0734194700, 0.5069407000, 0.1388109000, -0.0103831500, 0.0429312800, 0.1362719000, 0.9896864000
-0.0745992300, 0.5262875000, 0.1379058000, -0.0118099500, 0.0464114500, 0.1397297000, 0.9890309000
-0.0748003000, 0.5513517000, 0.1372733000, -0.0136838600, 0.0499968500, 0.1429384000, 0.9883732000
-0.0770219600, 0.5762121000, 0.1370356000, -0.0174795100, 0.0542146100, 0.1454050000, 0.9877310000
-0.0821232000, 0.6213086000, 0.1359475000, -0.0314183500, 0.0631635700, 0.1475203000, 0.9865399000
-0.0845792000, 0.6306484000, 0.1339488000, -0.0408352100, 0.0679580900, 0.1463244000, 0.9860545000
-0.0860747600, 0.6458528000, 0.1306020000, -0.0469429800, 0.0723130300, 0.1450701000, 0.9856581000
-0.0875016400, 0.6614035000, 0.1282551000, -0.0501490600, 0.0766421700, 0.1435997000, 0.9853883000
-0.0890061000, 0.6764376000, 0.1260189000, -0.0507182700, 0.0809475300, 0.1422632000, 0.9852087000
-0.0812307700, 0.6869540000, 0.1131532000, -0.0510439300, 0.0831219000, 0.1422780000, 0.9850088000
-0.0812001200, 0.6972008000, 0.1104982000, -0.0496242500, 0.0869048000, 0.1416216000, 0.9848494000
-0.0834870600, 0.7160025000, 0.1077313000, -0.0460619300, 0.0929551600, 0.1396853000, 0.9847465000
-0.0855998800, 0.7282699000, 0.1064203000, -0.0442548200, 0.0948416400, 0.1375922000, 0.9849441000
-0.0887558800, 0.7362069000, 0.1058609000, -0.0433880500, 0.0960836900, 0.1351562000, 0.9851996000
-0.0927915100, 0.7473513000, 0.1056687000, -0.0427094400, 0.0966498600, 0.1325148000, 0.9855326000
-0.0963181200, 0.7582563000, 0.1047181000, -0.0426336600, 0.0963254600, 0.1300889000, 0.9858908000
-0.1026022000, 0.7739392000, 0.1021535000, -0.0433028000, 0.0941300600, 0.1259030000, 0.9866168000
-0.1056635000, 0.7837425000, 0.0999446200, -0.0428720600, 0.0923263200, 0.1242062000, 0.9870211000
-0.1091221000, 0.7937865000, 0.0985774200, -0.0423979600, 0.0903529800, 0.1227997000, 0.9874001000
-0.1141212000, 0.8054180000, 0.0978983300, -0.0419758600, 0.0882828300, 0.1218290000, 0.9877256000
-0.1173561000, 0.8153641000, 0.0965078900, -0.0421839100, 0.0857865100, 0.1214198000, 0.9879870000
-0.1216650000, 0.8242826000, 0.0953277900, -0.0428906500, 0.0833378200, 0.1211886000, 0.9881946000
-0.1260451000, 0.8340116000, 0.0944128400, -0.0110902700, 0.0792887800, 0.0705996100, 0.9942867000
-0.1284961000, 0.8417871000, 0.0930251500, 0.0203831800, 0.0747504000, 0.0194823600, 0.9968035000
-0.1319693000, 0.8624556000, 0.0917561100, 0.0194080300, 0.0688595600, 0.0199636300, 0.9972377000
-0.1343704000, 0.8732970000, 0.0912413700, 0.0185108700, 0.0660990200, 0.0208676000, 0.9974231000
-0.1390726000, 0.8817917000, 0.0908410300, 0.0167570100, 0.0634760900, 0.0219726600, 0.9976007000
-0.1474791000, 0.8942276000, 0.0903071500, 0.0111204600, 0.0568647200, 0.0230049900, 0.9980549000
-0.1542958000, 0.8981334000, 0.0883041400, 0.0076291510, 0.0525719300, 0.0219865500, 0.9983459000
-0.1623279000, 0.9007791000, 0.0875122200, 0.0046450920, 0.0477452500, 0.0194352700, 0.9986597000
-0.1771547000, 0.9066932000, 0.0844149000, 0.0008631675, 0.0361730000, 0.0118904300, 0.9992744000
-0.1812896000, 0.9099265000, 0.0773393800, 0.0000000000, 0.0297210500, 0.0079589470, 0.9995266000
-0.1827464000, 0.9131720000, 0.0730951300, 0.0000000000, 0.0230896900, 0.0054632430, 0.9997185000
-0.1905740000, 0.9135846000, 0.0700095700, 0.0000000000, 0.0177615500, 0.0039366490, 0.9998345000
-0.1978475000, 0.9134274000, 0.0660362600, 0.0005033088, 0.0121685200, 0.0028049620, 0.9999219000
-0.1992110000, 0.9168406000, 0.0561260200, 0.0050108340, 0.0004401308, 0.0024260990, 0.9999844000
-0.2010483000, 0.9176464000, 0.0534081500, 0.0071575270, -0.0043347860, 0.0028912890, 0.9999608000
-0.2079077000, 0.9192390000, 0.0490603300, 0.0110357200, -0.0126317700, 0.0051876290, 0.9998459000
-0.2100693000, 0.9194863000, 0.0464682500, 0.0126976600, -0.0162756900, 0.0067713270, 0.9997640000
-0.2136506000, 0.9195512000, 0.0442220000, 0.0143358600, -0.0194260600, 0.0091747840, 0.9996664000
-0.2325595000, 0.9139065000, 0.0418334200, 0.0145012100, -0.0199285200, 0.0121752500, 0.9996221000
-0.2158782000, 0.9267901000, 0.0416632100, 0.0189610200, -0.0294275500, 0.0183207200, 0.9992191000
-0.2159623000, 0.9294171000, 0.0415905100, 0.0193226200, -0.0319290300, 0.0219763900, 0.9990617000
-0.2174873000, 0.9305073000, 0.0415489600, 0.0190699500, -0.0343590500, 0.0257412100, 0.9988960000
-0.2176930000, 0.9326458000, 0.0409051500, 0.0184786400, -0.0374029500, 0.0300764000, 0.9986766000
-0.2245283000, 0.9333183000, 0.0397163300, 0.0164781400, -0.0428000500, 0.0371029500, 0.9982585000
-0.2293051000, 0.9335642000, 0.0390889900, 0.0154466000, -0.0457257200, 0.0392180200, 0.9980645000
-0.2298475000, 0.9342121000, 0.0388807700, 0.0189641600, -0.0294265400, 0.0183207200, 0.9992191000
-0.2334590000, 0.9357060000, 0.0386699000, 0.0181244600, -0.0326777000, 0.0181417200, 0.9991369000
-0.2385727000, 0.9385273000, 0.0385780700, 0.0174905900, -0.0355358800, 0.0172810300, 0.9990659000
-0.2407354000, 0.9443515000, 0.0382781500, 0.0159033800, -0.0411556200, 0.0153546800, 0.9989082000
-0.2461559000, 0.9482371000, 0.0381792600, 0.0155782000, -0.0422153300, 0.0151406600, 0.9988723000
-0.2482845000, 0.9500917000, 0.0379074600, 0.0153396300, -0.0432322000, 0.0153798900, 0.9988288000
-0.2514549000, 0.9542443000, 0.0377558300, 0.0156930400, -0.0436418000, 0.0161202200, 0.9987939000
-0.2530058000, 0.9587199000, 0.0376416900, 0.0158649100, -0.0438538300, 0.0171941600, 0.9987640000
-0.2567603000, 0.9640651000, 0.0379360600, 0.0156659500, -0.0433394300, 0.0187253600, 0.9987621000
-0.2569434000, 0.9790571000, 0.0395915800, 0.0135898900, -0.0439237800, 0.0208940000, 0.9987239000
-0.2583420000, 0.9846911000, 0.0405284700, 0.0114205900, -0.0441324300, 0.0218897600, 0.9987205000
-0.2614257000, 0.9898196000, 0.0407318200, 0.0092104460, -0.0446300100, 0.0225536300, 0.9987065000
-0.2692182000, 0.9972849000, 0.0395051000, 0.0078486560, -0.0449813800, 0.0227182000, 0.9986986000
-0.2756522000, 1.0018160000, 0.0387613000, 0.0062494750, -0.0463019900, 0.0221210100, 0.9986629000
-0.2859504000, 1.0159010000, 0.0391082500, 0.0041107070, -0.0515931600, 0.0196339800, 0.9984667000
-0.2923391000, 1.0242500000, 0.0407172500, 0.0024747480, -0.0546672000, 0.0179907800, 0.9983395000
-0.2983239000, 1.0336560000, 0.0435390900, 0.0003452670, -0.0584506500, 0.0161410000, 0.9981598000
-0.3064528000, 1.0473620000, 0.0461177300, -0.0025576570, -0.0622108400, 0.0141948400, 0.9979588000
-0.3083303000, 1.0585090000, 0.0468588400, -0.0064188560, -0.0671766100, 0.0119529200, 0.9976488000
-0.3256383000, 1.0768380000, 0.0470576900, -0.0090759920, -0.0697081300, 0.0100558100, 0.9974754000
-0.3327480000, 1.0957410000, 0.0485517500, -0.0172326800, -0.0793443900, 0.0052134170, 0.9966847000
-0.3564406000, 1.1190790000, 0.0501292000, -0.0187591500, -0.0803679800, 0.0038389120, 0.9965813000
-0.3590439000, 1.1303770000, 0.0517154200, -0.0228202900, -0.0843664900, 0.0018633220, 0.9961717000
-0.3609759000, 1.1434920000, 0.0545320500, -0.0269510100, -0.0875564100, 0.0004048614, 0.9957948000
-0.3623974000, 1.1558170000, 0.0563416900, -0.0317812100, -0.0901362600, 0.0000000000, 0.9954222000
-0.3630029000, 1.1652510000, 0.0587861100, -0.0373696700, -0.0920015100, -0.0008544922, 0.9950570000
-0.3629413000, 1.1800990000, 0.0591015800, -0.0482976000, -0.0943033200, -0.0012388780, 0.9943705000
-0.3619864000, 1.1874940000, 0.0595295800, -0.0528238800, -0.0947185400, -0.0012860910, 0.9941008000
-0.3605975000, 1.1949780000, 0.0600766800, -0.0565866700, -0.0947157100, -0.0010213130, 0.9938943000
-0.3597080000, 1.2044860000, 0.0609286500, -0.0597905300, -0.0944758000, -0.0005459150, 0.9937299000
-0.3587556000, 1.2140040000, 0.0634402000, -0.0631257000, -0.0944646700, 0.0000000000, 0.9935248000
-0.3582103000, 1.2243520000, 0.0649109400, -0.0663833500, -0.0945684900, 0.0009455526, 0.9933022000
-0.3579668000, 1.2459510000, 0.0658842000, -0.0722372700, -0.0962036400, 0.0025371840, 0.9927337000
-0.3592738000, 1.2531830000, 0.0663208000, -0.0755214800, -0.0977544600, 0.0032158060, 0.9923357000
-0.3640738000, 1.2606590000, 0.0665216700, -0.0785174100, -0.0995717400, 0.0036437530, 0.9919209000
-0.3737387000, 1.2703500000, 0.0666050900, -0.0811387500, -0.1011560000, 0.0035631150, 0.9915500000
-0.3847552000, 1.2796080000, 0.0668915100, -0.0841602900, -0.1033554000, 0.0038369710, 0.9910702000
-0.3857460000, 1.2806040000, 0.0669247800, -0.0901885700, -0.1076390000, 0.0028628020, 0.9900867000
-0.3860005000, 1.2808280000, 0.0677570200, -0.0722393300, -0.0962022500, 0.0025547420, 0.9927337000
-0.3904031000, 1.2883420000, 0.0690481100, -0.0770757800, -0.0999891500, 0.0021107930, 0.9919965000
-0.3921775000, 1.2949690000, 0.0710569400, -0.0822485800, -0.1041650000, 0.0017176820, 0.9911518000
-0.3924423000, 1.2957860000, 0.0714808000, -0.0816701500, -0.1008429000, -0.0022242270, 0.9915421000
-0.3926769000, 1.2959370000, 0.0718734800, -0.0722397400, -0.0962016300, 0.0025547420, 0.9927337000
-0.3930714000, 1.3085170000, 0.0741829200, -0.0828038200, -0.1011978000, 0.0007425247, 0.9914141000
-0.3954845000, 1.3210440000, 0.0743538100, -0.0867784200, -0.1022374000, -0.0005593965, 0.9909676000
-0.3957362000, 1.3331570000, 0.0741755400, -0.0904328500, -0.1029816000, -0.0014077830, 0.9905628000
-0.3958890000, 1.3342600000, 0.0741569500, -0.0877252500, -0.1018522000, -0.0041450020, 0.9909154000
-0.3959781000, 1.3345030000, 0.0740501200, -0.0931266100, -0.1023080000, -0.0039668160, 0.9903761000
-0.3777885000, 1.3223280000, 0.0789334300, -0.1077082000, -0.1027962000, -0.0005320922, 0.9888537000
-0.3687113000, 1.3324820000, 0.0781842700, -0.1120217000, -0.1001503000, -0.0014130660, 0.9886451000
-0.3635897000, 1.3404890000, 0.0769396600, -0.1128770000, -0.0985362300, -0.0016286210, 0.9887096000
-0.3582001000, 1.3471160000, 0.0763958400, -0.1133308000, -0.0968263100, -0.0013372130, 0.9888271000
-0.3550505000, 1.3500470000, 0.0755620800, -0.1137766000, -0.0948282000, -0.0008004686, 0.9889701000
-0.3460228000, 1.3584940000, 0.0746160400, -0.1126087000, -0.0939134100, -0.0002441406, 0.9891913000
-0.3349684000, 1.3626130000, 0.0727865900, -0.1115575000, -0.0911566200, 0.0024807620, 0.9895652000
-0.3284573000, 1.3650590000, 0.0724457300, -0.1110196000, -0.0902428300, 0.0039724460, 0.9897045000
-0.3226727000, 1.3683240000, 0.0722400200, -0.1105138000, -0.0893864800, 0.0054454850, 0.9898319000
-0.3169469000, 1.3708700000, 0.0720652900, -0.1104695000, -0.0885347300, 0.0069953850, 0.9899036000
-0.3030370000, 1.3780730000, 0.0720190100, -0.1117421000, -0.0878025100, 0.0102211600, 0.9897979000
-0.3012519000, 1.3784210000, 0.0720088600, -0.1134854000, -0.0863799100, 0.0121384800, 0.9897031000
-0.2972990000, 1.3799710000, 0.0719743000, -0.1151320000, -0.0858425100, 0.0139902400, 0.9895352000
-0.2909894000, 1.3821810000, 0.0718005900, -0.1169671000, -0.0856143800, 0.0159094700, 0.9893108000
-0.2837210000, 1.3855970000, 0.0716316600, -0.1189229000, -0.0854082300, 0.0178981900, 0.9890614000
-0.2772455000, 1.3877090000, 0.0715621900, -0.1215242000, -0.0850008300, 0.0201268000, 0.9887374000
-0.2631519000, 1.3981050000, 0.0704495200, -0.1265395000, -0.0843505000, 0.0228802900, 0.9881039000
-0.2576355000, 1.4038610000, 0.0674503400, -0.1290642000, -0.0841042300, 0.0232549600, 0.9877895000
-0.2519582000, 1.4072430000, 0.0647444200, -0.1317844000, -0.0841383300, 0.0231608900, 0.9874296000
-0.2470227000, 1.4094600000, 0.0610392700, -0.1341140000, -0.0842538100, 0.0226551400, 0.9871178000
-0.2362122000, 1.4109730000, 0.0557259700, -0.1377787000, -0.0843866200, 0.0211273400, 0.9866354000
-0.2278300000, 1.4140460000, 0.0519145400, -0.1383889000, -0.0842998700, 0.0203901300, 0.9865730000
-0.2222310000, 1.4142560000, 0.0488769800, -0.1388741000, -0.0833790300, 0.0200942000, 0.9865891000
-0.2119380000, 1.4167800000, 0.0467171300, -0.1381845000, -0.0825817100, 0.0204178800, 0.9867464000
-0.2001652000, 1.4200930000, 0.0439169900, -0.1369813000, -0.0816885800, 0.0211632800, 0.9869727000
-0.1933202000, 1.4200170000, 0.0413651300, -0.1363783000, -0.0796126800, 0.0226702700, 0.9871923000
-0.1769360000, 1.4180360000, 0.0369112000, -0.1339514000, -0.0754813200, 0.0267687700, 0.9877464000
-0.1680280000, 1.4157790000, 0.0337760600, -0.1322768000, -0.0735651600, 0.0291178000, 0.9880502000
-0.1606144000, 1.4133660000, 0.0325999700, -0.0564625000, -0.0817524900, 0.0274956400, 0.9946721000
-0.1466602000, 1.4122850000, 0.0323606100, 0.0198122800, -0.0909663800, 0.0263838500, 0.9953072000
-0.1386684000, 1.4099930000, 0.0311367100, 0.0216550100, -0.0886353200, 0.0303682900, 0.9953656000
-0.1289182000, 1.4079070000, 0.0301175200, 0.0234794200, -0.0867454600, 0.0344208000, 0.9953588000
-0.1160153000, 1.4017110000, 0.0277976100, 0.0264196900, -0.0812119900, 0.0426584700, 0.9954330000
-0.1051269000, 1.3978690000, 0.0268657300, 0.0272916600, -0.0793112400, 0.0464603800, 0.9953925000
-0.0995151000, 1.3941360000, 0.0236839100, 0.0278590600, -0.0764294700, 0.0499070500, 0.9954354000
-0.0926643900, 1.3918940000, 0.0219881400, 0.0282576300, -0.0739162700, 0.0524045800, 0.9954857000
-0.0871422400, 1.3892830000, 0.0197554500, 0.0281831800, -0.0711969300, 0.0539653000, 0.9956025000
-0.0830135500, 1.3851200000, 0.0178958000, 0.0275089200, -0.0683958800, 0.0547304000, 0.9957760000
-0.0704867800, 1.3806320000, 0.0148030200, 0.0259068200, -0.0643884800, 0.0538991200, 0.9961314000
-0.0669979900, 1.3739410000, 0.0114682600, 0.0241004600, -0.0616339000, 0.0529816100, 0.9964002000
-0.0594550000, 1.3731810000, 0.0102559400, 0.0232725700, -0.0597175900, 0.0513324200, 0.9966229000
-0.0543934500, 1.3714900000, 0.0102665200, 0.0220390200, -0.0568437500, 0.0496161400, 0.9969059000
-0.0473376600, 1.3694490000, 0.0093319640, 0.0209641300, -0.0544059900, 0.0480918300, 0.9971398000
-0.0426797000, 1.3664440000, 0.0066619020, 0.0199729600, -0.0515990800, 0.0468619700, 0.9973678000
-0.0215293000, 1.3661800000, 0.0041558930, 0.0201719100, -0.0479285700, 0.0444947600, 0.9976553000
-0.0263179100, 1.3560170000, -0.0055131600, 0.0190273100, -0.0421994400, 0.0435760200, 0.9979771000
0.0034435200, 1.3638230000, -0.0016051730, 0.0215788400, -0.0442455600, 0.0430406500, 0.9978598000
0.0108509300, 1.3628650000, -0.0032473340, 0.0222804200, -0.0413213000, 0.0431383400, 0.9979656000
0.0206409900, 1.3564440000, -0.0129688400, 0.0254252300, -0.0350090700, 0.0448573100, 0.9980560000
0.0231315800, 1.3525460000, -0.0196932700, 0.0279517000, -0.0311676400, 0.0461887300, 0.9980550000
0.0260447600, 1.3488560000, -0.0262523300, 0.0311133300, -0.0277153400, 0.0475809600, 0.9979979000
0.0296066800, 1.3447730000, -0.0325215600, 0.0348463200, -0.0244732000, 0.0489816900, 0.9978916000
0.0309450900, 1.3432570000, -0.0327270300, 0.0215850500, -0.0442425300, 0.0430416900, 0.9978598000
0.0403382100, 1.3258760000, -0.0452586400, 0.0310058600, -0.0387486300, 0.0464889200, 0.9976853000
0.0460504700, 1.3198920000, -0.0500728700, 0.0372444500, -0.0360233600, 0.0487037600, 0.9974684000
0.0462569800, 1.3020560000, -0.0570212800, 0.0417419800, -0.0327423900, 0.0511899800, 0.9972789000
0.0488093900, 1.2956160000, -0.0611456500, 0.0484213100, -0.0303896200, 0.0530329100, 0.9969550000
0.0509609500, 1.2880370000, -0.0655058200, 0.0547407400, -0.0280286300, 0.0545490400, 0.9966154000
0.0513984000, 1.2872830000, -0.0662272800, 0.0596064500, -0.0261942500, 0.0579560200, 0.9961938000
0.0584210600, 1.2531760000, -0.0773109700, 0.0692684200, -0.0223528700, 0.0567537700, 0.9957315000
0.0607107500, 1.2429230000, -0.0824452000, 0.0731803100, -0.0212686300, 0.0568157000, 0.9954719000
0.0664067600, 1.2313300000, -0.0868599200, 0.0802718800, -0.0196184100, 0.0570233000, 0.9949472000
0.0712012100, 1.2209420000, -0.0931957800, 0.0824326300, -0.0196415700, 0.0570795900, 0.9947668000
0.0715123600, 1.2153300000, -0.0968539100, 0.0850158200, -0.0187865400, 0.0567070100, 0.9945872000
0.0717913100, 1.2145390000, -0.0971328400, 0.0803095500, -0.0215093300, 0.0580225800, 0.9948473000
0.0774657200, 1.2015700000, -0.1064844000, 0.0884090800, -0.0186120200, 0.0554679000, 0.9943645000
0.0780176000, 1.1959410000, -0.1107584000, 0.0901332900, -0.0177367800, 0.0542607700, 0.9942923000
0.0822406600, 1.1831450000, -0.1199756000, 0.0935562800, -0.0159015000, 0.0518186700, 0.9941374000
0.0846904100, 1.1732510000, -0.1233649000, 0.0952585800, -0.0141396200, 0.0506215100, 0.9940640000
0.0889123800, 1.1623970000, -0.1282078000, 0.0970548000, -0.0123749400, 0.0498995900, 0.9939503000
0.0913957100, 1.1735030000, -0.1293380000, 0.1034018000, -0.0091316430, 0.0482015500, 0.9934291000
0.0917382000, 1.1745620000, -0.1297453000, 0.1056225000, -0.0057709700, 0.0478461100, 0.9932378000
0.0919588400, 1.1748360000, -0.1300683000, 0.1085484000, -0.0024867610, 0.0466204700, 0.9929942000
0.0927436200, 1.1749600000, -0.1301651000, 0.0884095900, -0.0186092200, 0.0554683000, 0.9943645000
0.0930313800, 1.1726500000, -0.1327201000, 0.0911919200, -0.0146946500, 0.0535310000, 0.9942849000
0.0951033600, 1.1676570000, -0.1376179000, 0.0938413500, -0.0114003500, 0.0513772500, 0.9941952000
0.0968431200, 1.1618090000, -0.1427921000, 0.0967273000, -0.0083097520, 0.0488915600, 0.9940746000
0.0979115800, 1.1574660000, -0.1470112000, 0.1000773000, -0.0055053570, 0.0461984100, 0.9938913000
0.0982426900, 1.1441990000, -0.1530751000, 0.1056798000, -0.0010358010, 0.0406316300, 0.9935692000
0.0984187100, 1.1430210000, -0.1538495000, 0.1064725000, -0.0025634770, 0.0385910200, 0.9935631000
0.0986434900, 1.1364860000, -0.1582499000, 0.1105225000, -0.0003229677, 0.0332522300, 0.9933171000
